system,query_id,latency_seconds,latency_p90_seconds,mrr,precision@5,recall@5,ndcg@5,precision@10,recall@10,ndcg@10,precision@20,recall@20,ndcg@20
SBERT,Q075,0.014803791003942024,0.016214049597328993,0.2,0.2,0.03333333333333333,0.13120507751234178,0.2,0.06666666666666667,0.1487639058405727,0.15,0.1,0.13236365544741377
SBERT,Q076,0.012151124996307772,0.012738682796771173,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.09460634670666435
SBERT,Q077,0.011371124994184356,0.012246300003607758,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q078,0.012377958999422844,0.012890208800672553,0.5,0.2,0.25,0.24630238874073,0.1,0.25,0.24630238874073,0.1,0.5,0.33992039142832636
SBERT,Q079,0.011866166998515837,0.014176942002086435,0.25,0.2,0.125,0.14606834984270645,0.3,0.375,0.28335073552600926,0.25,0.625,0.40375873548114644
SBERT,Q080,0.011664833000395447,0.011990833999880124,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.10858087310103355
SBERT,Q081,0.012270833001821302,0.013079300198296551,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.14285714285714285,0.06360039474961571
SBERT,Q082,0.011651625005470123,0.014148424602171871,0.16666666666666666,0.0,0.0,0.0,0.2,0.3333333333333333,0.198881557747969,0.2,0.6666666666666666,0.3454812334273574
SBERT,Q083,0.012453750001441222,0.013159732798521872,0.3333333333333333,0.2,0.25,0.19519002499605084,0.2,0.5,0.31834121936641585,0.15,0.75,0.4119592220540122
SBERT,Q084,0.013667125000210945,0.017667175401584245,0.5,0.4,0.15384615384615385,0.38356636737133565,0.4,0.3076923076923077,0.39356081945565896,0.25,0.38461538461538464,0.3764127720160016
SBERT,Q085,0.011436957996920682,0.01218042500258889,0.5,0.2,0.16666666666666666,0.21398626473452756,0.1,0.16666666666666666,0.19092086617893467,0.1,0.3333333333333333,0.26348869734955477
SBERT,Q086,0.0164458340004785,0.016676425404148175,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.1,0.3333333333333333,0.23463936301137822,0.05,0.3333333333333333,0.23463936301137822
SBERT,Q087,0.011513957993884105,0.01169327499519568,0.14285714285714285,0.0,0.0,0.0,0.1,0.2,0.11305340175787204,0.05,0.2,0.11305340175787204
SBERT,Q088,0.011629667002125643,0.011783441403531469,0.3333333333333333,0.2,0.08333333333333333,0.16958010263680806,0.2,0.16666666666666666,0.17947710508581735,0.1,0.16666666666666666,0.16012299992246748
SBERT,Q089,0.011670542000501882,0.012297024596773554,0.5,0.2,0.3333333333333333,0.2960819109658652,0.2,0.6666666666666666,0.4632423659320675,0.1,0.6666666666666666,0.4632423659320675
SBERT,Q090,0.012402874999679625,0.01267950020119315,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
SBERT,Q091,0.013711166000575759,0.0142833753983723,0.2,0.2,0.3333333333333333,0.18154179253735267,0.1,0.3333333333333333,0.18154179253735267,0.1,0.6666666666666666,0.30835880936974625
SBERT,Q092,0.014179500001773704,0.018238975401618517,0.5,0.6,0.375,0.4912596920895758,0.3,0.375,0.36637716437781265,0.25,0.625,0.49300244832523504
SBERT,Q093,0.012626791998627596,0.014716333396791015,0.5,0.4,0.2222222222222222,0.38356636737133565,0.2,0.2222222222222222,0.26582000527739175,0.15,0.3333333333333333,0.3211518226567202
SBERT,Q094,0.013101417003781535,0.014667858397297095,0.125,0.0,0.0,0.0,0.1,0.3333333333333333,0.1480409554829326,0.1,0.6666666666666666,0.25851335044203005
SBERT,Q095,0.01693537500250386,0.01707995019678492,0.16666666666666666,0.0,0.0,0.0,0.2,0.6666666666666666,0.3152014104491349,0.1,0.6666666666666666,0.3152014104491349
SBERT,Q096,0.013175083004171029,0.015599033805483487,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
SBERT,Q097,0.010958165999909397,0.011433391201717314,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q098,0.011166209005750716,0.011499824999191333,0.1,0.0,0.0,0.0,0.1,0.2,0.09803928583135704,0.05,0.2,0.09803928583135704
SBERT,Q099,0.01644487500016112,0.01654417520185234,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q100,0.011440666996350046,0.011717083396797534,0.2,0.2,0.3333333333333333,0.18154179253735267,0.1,0.3333333333333333,0.18154179253735267,0.1,0.6666666666666666,0.29012266563838623
SBERT,Q101,0.012581874994793907,0.013994408601138274,0.16666666666666666,0.0,0.0,0.0,0.1,0.3333333333333333,0.16716045496620227,0.05,0.3333333333333333,0.16716045496620227
SBERT,Q102,0.012628457996470388,0.013973758401698433,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.1309019901681972
SBERT,Q103,0.01269608300208347,0.013643167000554967,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
SBERT,Q104,0.012421125000400934,0.01258004180417629,0.3333333333333333,0.4,0.25,0.3156484524795145,0.2,0.25,0.23540784400158446,0.2,0.5,0.3666232400436745
SBERT,Q105,0.01229349999630358,0.01384343339886982,0.3333333333333333,0.2,0.14285714285714285,0.16958010263680806,0.2,0.2857142857142857,0.22018418776246546,0.15,0.42857142857142855,0.28276535083796855
SBERT,Q106,0.012669290998019278,0.013038708400563337,0.5,0.8,0.17391304347826086,0.6608397947263839,0.5,0.21739130434782608,0.5072380780124418,0.25,0.21739130434782608,0.32735489344480695
SBERT,Q107,0.015463499999896158,0.021792442198784557,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q108,0.013930749999417458,0.015254142000048886,0.3333333333333333,0.2,0.2,0.16958010263680806,0.2,0.4,0.26761938846816513,0.1,0.4,0.26761938846816513
SBERT,Q109,0.014446624998527113,0.015132234001066535,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q110,0.012999958998989314,0.013844891999906395,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q111,0.016387584000767674,0.02219572499743663,0.5,0.4,0.6666666666666666,0.5307212739772434,0.3,1.0,0.6719882468370725,0.15,1.0,0.6719882468370725
SBERT,Q112,0.011773750004067551,0.013937957999587525,0.3333333333333333,0.2,0.2,0.16958010263680806,0.1,0.2,0.16958010263680806,0.1,0.4,0.2641864493434724
SBERT,Q113,0.011630084001808427,0.011925741401501,0.25,0.2,0.2,0.14606834984270645,0.2,0.4,0.2591217516005785,0.1,0.4,0.2591217516005785
SBERT,Q114,0.0120103340013884,0.012848382802621927,0.5,0.2,0.25,0.24630238874073,0.1,0.25,0.24630238874073,0.05,0.25,0.24630238874073
SBERT,Q115,0.011058167001465335,0.011254300001019147,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q116,0.01124283300305251,0.012027924800349865,0.5,0.4,0.4,0.34519134224686937,0.3,0.6,0.4521844746141331,0.15,0.6,0.4521844746141331
SBERT,Q117,0.012707458998193033,0.01435648300102912,0.5,0.2,0.16666666666666666,0.21398626473452756,0.1,0.16666666666666666,0.19092086617893467,0.05,0.16666666666666666,0.19092086617893467
SBERT,Q118,0.014397415994608309,0.014501258601376322,0.2,0.2,0.3333333333333333,0.18154179253735267,0.2,0.6666666666666666,0.3171937659698004,0.1,0.6666666666666666,0.3171937659698004
SBERT,Q119,0.014498791999358218,0.01759744959854288,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.1,0.3333333333333333,0.23463936301137822,0.05,0.3333333333333333,0.23463936301137822
SBERT,Q120,0.012097999999241438,0.012536258199543227,0.5,0.4,0.2222222222222222,0.36005461457723403,0.5,0.5555555555555556,0.4823550299742185,0.3,0.6666666666666666,0.5387218829351678
SBERT,Q121,0.012258499999006744,0.012846074999833946,0.2,0.2,0.3333333333333333,0.18154179253735267,0.2,0.6666666666666666,0.3295827480202853,0.1,0.6666666666666666,0.3295827480202853
SBERT,Q122,0.010880000001634471,0.012165116397954989,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.1,0.3333333333333333,0.23463936301137822,0.05,0.3333333333333333,0.23463936301137822
SBERT,Q123,0.012557957998069469,0.014159074799681547,0.5,0.6,0.42857142857142855,0.4912596920895758,0.5,0.7142857142857143,0.5764864037727155,0.25,0.7142857142857143,0.5764864037727155
SBERT,Q124,0.011545834000571631,0.012445375001698266,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q125,0.013388332998147234,0.013664466195041313,0.5,0.6,1.0,0.6797310500037655,0.3,1.0,0.6797310500037655,0.15,1.0,0.6797310500037655
SBERT,Q126,0.013625999999931082,0.014439666400721762,0.3333333333333333,0.2,0.1111111111111111,0.16958010263680806,0.1,0.1111111111111111,0.11752277470724268,0.15,0.3333333333333333,0.23854507127409874
SBERT,Q127,0.012307500001043081,0.012894133196095937,0.25,0.2,0.16666666666666666,0.14606834984270645,0.1,0.16666666666666666,0.13032376591037062,0.15,0.5,0.2915768668661386
SBERT,Q128,0.011602874998061452,0.012957774601818527,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.09759501249802542
SBERT,Q129,0.012238957999215927,0.012432891399657819,0.5,0.4,0.5,0.3973220069685352,0.3,0.75,0.5274486902992358,0.15,0.75,0.5274486902992358
SBERT,Q130,0.01120858400099678,0.011506882798857986,0.25,0.2,0.2,0.14606834984270645,0.1,0.2,0.14606834984270645,0.05,0.2,0.14606834984270645
SBERT,Q131,0.014746290995390154,0.01551681619748706,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.09759501249802542
SBERT,Q132,0.012342041998635978,0.012682475199108012,0.5,0.2,0.1111111111111111,0.21398626473452756,0.3,0.3333333333333333,0.2903892467735144,0.15,0.3333333333333333,0.2903892467735144
SBERT,Q133,0.012052750003931578,0.012145017001603264,0.3333333333333333,0.4,0.2857142857142857,0.3156484524795145,0.3,0.42857142857142855,0.34253478790662806,0.2,0.5714285714285714,0.41289159114633517
SBERT,Q134,0.011742000002413988,0.012114216998452321,0.1111111111111111,0.0,0.0,0.0,0.1,0.16666666666666666,0.09109240322345806,0.1,0.3333333333333333,0.16512424773222636
SBERT,Q135,0.01181275000271853,0.012619641999481245,0.5,0.6,0.6,0.5296347172140421,0.3,0.6,0.5296347172140421,0.15,0.6,0.5296347172140421
SBERT,Q136,0.013041291997069493,0.013846550398739055,0.3333333333333333,0.6,0.05,0.4468535299918563,0.5,0.08333333333333333,0.43780685607566444,0.35,0.11666666666666667,0.3544125477400884
SBERT,Q137,0.014003207994392142,0.014450516396027523,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.09992090652113537
SBERT,Q138,0.012932958998135291,0.01489537480083527,0.5,0.2,0.25,0.24630238874073,0.2,0.5,0.369453583111095,0.15,0.75,0.47494916734620535
SBERT,Q139,0.012764541999786161,0.013456183197558858,0.5,0.4,0.6666666666666666,0.5307212739772434,0.2,0.6666666666666666,0.5307212739772434,0.1,0.6666666666666666,0.5307212739772434
SBERT,Q140,0.013592416005849373,0.014243866397009697,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q141,0.012747000000672415,0.013386583598912694,0.3333333333333333,0.2,0.2,0.16958010263680806,0.2,0.4,0.2765732350040718,0.1,0.4,0.2765732350040718
SBERT,Q142,0.012893208004243206,0.013145242200698704,0.25,0.2,0.3333333333333333,0.20210734650054757,0.1,0.3333333333333333,0.20210734650054757,0.05,0.3333333333333333,0.20210734650054757
SBERT,Q143,0.013387541999691166,0.013809266999305691,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6666666666666666,0.23009664345451372
SBERT,Q144,0.013998541995533742,0.014464441197924316,0.3333333333333333,0.4,0.6666666666666666,0.41618115554873086,0.2,0.6666666666666666,0.41618115554873086,0.1,0.6666666666666666,0.41618115554873086
SBERT,Q145,0.013398458999290597,0.013657674800197129,0.5,0.2,0.25,0.24630238874073,0.2,0.5,0.3638184934971571,0.15,0.75,0.47271225456538934
SBERT,Q146,0.011631208006292582,0.011746841800049878,0.5,0.4,0.5,0.4144299250118475,0.3,0.75,0.5272750663607827,0.15,0.75,0.5272750663607827
SBERT,Q147,0.012336791995039675,0.013053399800264742,0.3333333333333333,0.2,0.2,0.16958010263680806,0.1,0.2,0.16958010263680806,0.1,0.4,0.25091494802522774
SBERT,Q148,0.013054458999249619,0.014509708801051601,0.5,0.2,0.25,0.24630238874073,0.1,0.25,0.24630238874073,0.05,0.25,0.24630238874073
SBERT,Q149,0.012125541994464584,0.012543324795842636,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.12325583919272352
SBERT,Q150,0.012319959001615644,0.01368835800240049,0.5,0.2,0.3333333333333333,0.2960819109658652,0.2,0.6666666666666666,0.4632423659320675,0.1,0.6666666666666666,0.4632423659320675
SBERT,Q151,0.01189416700071888,0.013656858399917838,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q152,0.013132124993717298,0.013883624995651189,0.0029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q153,0.011811167001724243,0.012666699998953845,0.3333333333333333,0.2,0.2,0.16958010263680806,0.1,0.2,0.16958010263680806,0.05,0.2,0.16958010263680806
SBERT,Q154,0.01354091699613491,0.01660986700153444,0.5,0.4,0.4,0.36005461457723403,0.3,0.6,0.4621520097001457,0.15,0.6,0.4621520097001457
SBERT,Q155,0.011998374997347128,0.012323099600325804,0.3333333333333333,0.2,0.2,0.16958010263680806,0.1,0.2,0.16958010263680806,0.1,0.4,0.25255583072192705
SBERT,Q156,0.01143949999823235,0.012319858001137617,0.14285714285714285,0.0,0.0,0.0,0.1,0.14285714285714285,0.09162544430476362,0.1,0.2857142857142857,0.15522583905437934
SBERT,Q157,0.012299457994231489,0.0146010333992308,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q158,0.012025459000142291,0.012474158593977335,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.08133484538841967
SBERT,Q159,0.012188207998406142,0.013105816599272657,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q160,0.014391958997293841,0.019092908002494368,0.3333333333333333,0.4,0.5,0.36331756126716835,0.3,0.75,0.502373740777944,0.2,1.0,0.6049068793961658
SBERT,Q161,0.014030417005415075,0.014936591002333443,1.0,0.4,0.6666666666666666,0.7653606369886217,0.2,0.6666666666666666,0.7653606369886217,0.1,0.6666666666666666,0.7653606369886217
SBERT,Q162,0.012661707994993776,0.013362875398888719,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
SBERT,Q163,0.012530959000287112,0.013470724801300094,0.14285714285714285,0.0,0.0,0.0,0.1,0.25,0.13012668333070054,0.1,0.5,0.22374468601829692
SBERT,Q164,0.012699292004981544,0.013494666799670086,0.3333333333333333,0.2,0.2,0.16958010263680806,0.2,0.4,0.26761938846816513,0.15,0.6,0.35240943978656913
SBERT,Q165,0.013003750005736947,0.013548033198458143,0.5,0.8,0.17391304347826086,0.6608397947263839,0.5,0.21739130434782608,0.5072380780124418,0.35,0.30434782608695654,0.4010179317997904
SBERT,Q166,0.01294529199367389,0.013781174803443718,0.25,0.2,0.14285714285714285,0.14606834984270645,0.1,0.14285714285714285,0.11838279295536291,0.15,0.42857142857142855,0.25865800169787156
SBERT,Q167,0.013290540999150835,0.013814541799365542,0.125,0.0,0.0,0.0,0.1,0.3333333333333333,0.1480409554829326,0.05,0.3333333333333333,0.1480409554829326
SBERT,Q168,0.012122209001972806,0.012179683198337444,0.5,0.4,0.4,0.38356636737133565,0.2,0.4,0.38356636737133565,0.2,0.8,0.5672529842962344
SBERT,Q169,0.012795624999853317,0.013933141400048043,0.5,0.4,0.6666666666666666,0.5307212739772434,0.3,1.0,0.6663732474096913,0.15,1.0,0.6663732474096913
SBERT,Q170,0.012765082996338606,0.013259749997814652,1.0,1.0,0.8333333333333334,1.0,0.6,1.0,1.0,0.3,1.0,1.0
SBERT,Q171,0.012737959004880395,0.012949216402193996,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q172,0.01357458400161704,0.014011866402870509,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q173,0.012753249997331295,0.01326210839615669,1.0,0.4,0.5,0.6366824387328317,0.2,0.5,0.6366824387328317,0.1,0.5,0.6366824387328317
SBERT,Q174,0.011779083994042594,0.012994183400587644,0.3333333333333333,0.2,0.3333333333333333,0.23463936301137822,0.1,0.3333333333333333,0.23463936301137822,0.15,1.0,0.48286103468526453
SBERT,Q175,0.01143154199962737,0.012063483396195807,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q176,0.011904207996849436,0.012710966799932066,0.5,0.6,0.3333333333333333,0.5147714448836774,0.6,0.6666666666666666,0.5895772270881399,0.45,1.0,0.7707613182234654
SBERT,Q177,0.013954499998362735,0.018915249996643978,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.10889376106823218
SBERT,Q178,0.012620500005141366,0.01931925800163299,0.3333333333333333,0.4,0.6666666666666666,0.4367467095119258,0.2,0.6666666666666666,0.4367467095119258,0.1,0.6666666666666666,0.4367467095119258
SBERT,Q179,0.011211458993784618,0.011756408200017176,0.3333333333333333,0.6,0.75,0.5143371794949736,0.4,1.0,0.6533933590057491,0.2,1.0,0.6533933590057491
SBERT,Q180,0.011669542000163347,0.012031108401424717,0.5,0.2,0.25,0.24630238874073,0.1,0.25,0.24630238874073,0.05,0.25,0.24630238874073
SBERT,Q181,0.011273500000243075,0.011606366401247214,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
SBERT,Q182,0.012551250001706649,0.013452083397714887,0.3333333333333333,0.2,0.16666666666666666,0.16958010263680806,0.2,0.3333333333333333,0.2423936099728648,0.1,0.3333333333333333,0.2423936099728648
SBERT,Q183,0.012397457998304162,0.013373124798818026,0.2,0.2,0.3333333333333333,0.18154179253735267,0.2,0.6666666666666666,0.3295827480202853,0.1,0.6666666666666666,0.3295827480202853
SBERT,Q184,0.011854999997012783,0.012036233000981156,0.2,0.2,0.3333333333333333,0.18154179253735267,0.1,0.3333333333333333,0.18154179253735267,0.05,0.3333333333333333,0.18154179253735267
SBERT,Q185,0.011364124999090564,0.011582000397902447,0.3333333333333333,0.2,0.06666666666666667,0.16958010263680806,0.2,0.13333333333333333,0.18340980524840012,0.25,0.3333333333333333,0.2688617497391119
SBERT,Q186,0.012725707994832192,0.01419878320157295,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16666666666666666,0.08440880858250024
SBERT,Q187,0.011850833994685672,0.012700808396039065,0.25,0.2,0.1111111111111111,0.14606834984270645,0.1,0.1111111111111111,0.10122860821230018,0.1,0.2222222222222222,0.15873262929903031
SBERT,Q188,0.011667374994431157,0.011863825198088308,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.09759501249802542
SBERT,Q189,0.011064208003517706,0.011244999602786266,0.25,0.2,0.3333333333333333,0.20210734650054757,0.2,0.6666666666666666,0.34337431936037655,0.1,0.6666666666666666,0.34337431936037655
SBERT,Q190,0.01113949999853503,0.011310191798838787,0.5,0.2,0.25,0.24630238874073,0.1,0.25,0.24630238874073,0.05,0.25,0.24630238874073
SBERT,Q191,0.011275083998043556,0.01153678340051556,0.3333333333333333,0.4,0.5,0.36331756126716835,0.2,0.5,0.36331756126716835,0.15,0.75,0.4588242521298762
SBERT,Q192,0.012038459004543256,0.012424658398958854,0.5,0.4,0.11764705882352941,0.36005461457723403,0.4,0.23529411764705882,0.3764459522792426,0.45,0.5294117647058824,0.4676512237611076
SBERT,Q193,0.011239999999816064,0.011559575198043603,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.125,0.05954496680255472
SBERT,Q194,0.011415167005907279,0.011849375003657769,0.5,0.6,0.6,0.5147714448836774,0.3,0.6,0.5147714448836774,0.2,0.8,0.6015822211196038
SBERT,Q195,0.011391415995603893,0.011636033000831958,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q196,0.01232204099505907,0.012434600001142826,0.25,0.4,0.2857142857142857,0.27727342735504823,0.2,0.2857142857142857,0.22471947398559278,0.15,0.42857142857142855,0.2934385572141655
SBERT,Q197,0.011693250002281275,0.011809625000751112,0.3333333333333333,0.2,0.1111111111111111,0.16958010263680806,0.2,0.2222222222222222,0.19587129117873778,0.1,0.2222222222222222,0.19587129117873778
SBERT,Q198,0.01084791700122878,0.011239233598462305,0.3333333333333333,0.2,0.125,0.16958010263680806,0.1,0.125,0.12647135138382856,0.05,0.125,0.12647135138382856
SBERT,Q199,0.012136917001043912,0.01353934979706537,0.5,0.2,0.05555555555555555,0.21398626473452756,0.2,0.1111111111111111,0.21726071285222986,0.15,0.16666666666666666,0.18515034729714225
SBERT,Q200,0.011884999999892898,0.011948583398771006,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q201,0.01140095799928531,0.011894741597643588,0.3333333333333333,0.4,0.6666666666666666,0.41618115554873086,0.2,0.6666666666666666,0.41618115554873086,0.15,1.0,0.5470831457169281
SBERT,Q202,0.011964792000071611,0.012253149802563711,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.1309019901681972
SBERT,Q203,0.011383874996681698,0.012718883399793412,0.5,0.6,0.2,0.5296347172140421,0.3,0.2,0.3436966913921454,0.25,0.3333333333333333,0.3561983508894994
SBERT,Q204,0.01148079200356733,0.012633824998920318,0.2,0.2,0.25,0.15101961822780524,0.2,0.5,0.29007579773858083,0.1,0.5,0.29007579773858083
SBERT,Q205,0.011952250002650544,0.012265616402146406,1.0,0.2,0.3333333333333333,0.46927872602275644,0.2,0.6666666666666666,0.6049306994552042,0.15,1.0,0.7250463552532554
SBERT,Q206,0.012597083994478453,0.013080575200729073,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q207,0.011337249998177867,0.0118765003993758,0.5,0.2,0.16666666666666666,0.21398626473452756,0.3,0.5,0.39417045379291293,0.15,0.5,0.39417045379291293
SBERT,Q208,0.011137540997879114,0.01337177499954123,0.5,0.4,0.3333333333333333,0.36005461457723403,0.2,0.3333333333333333,0.3212446320893053,0.15,0.5,0.3912602378224913
SBERT,Q209,0.011710082995705307,0.012478950001241173,0.1111111111111111,0.0,0.0,0.0,0.2,0.5,0.2303612461053624,0.1,0.5,0.2303612461053624
SBERT,Q210,0.012000082999293227,0.014537691198347602,0.2,0.2,0.125,0.13120507751234178,0.2,0.25,0.17764613319760858,0.1,0.25,0.17764613319760858
SBERT,Q211,0.011557292003999464,0.012992758197651711,0.5,0.2,0.125,0.21398626473452756,0.1,0.125,0.15958907712489634,0.05,0.125,0.15958907712489634
SBERT,Q212,0.016673874997650273,0.016825366202101576,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q213,0.011647375002212357,0.013854125002399086,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q214,0.013561541003582533,0.014293675401131623,0.5,0.6,0.5,0.5296347172140421,0.4,0.6666666666666666,0.5803349933632229,0.25,0.8333333333333334,0.6647438019457232
SBERT,Q215,0.01248654200026067,0.014922016598575283,0.3333333333333333,0.4,0.5,0.34620964322385606,0.2,0.5,0.34620964322385606,0.15,0.75,0.44613054974499144
SBERT,Q216,0.0122532500026864,0.01320876639802009,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
SBERT,Q217,0.012163457999122329,0.012948591400345322,0.3333333333333333,0.2,0.16666666666666666,0.16958010263680806,0.1,0.16666666666666666,0.15130120674940672,0.05,0.16666666666666666,0.15130120674940672
SBERT,Q218,0.012521707998530474,0.013140158001624514,0.25,0.2,0.14285714285714285,0.14606834984270645,0.2,0.2857142857142857,0.20509662144948262,0.1,0.2857142857142857,0.20509662144948262
SBERT,Q219,0.013259958002890926,0.014087783401191701,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q220,0.01269766699988395,0.012966374999086839,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q221,0.01295870899775764,0.013376741601678076,0.5,0.4,0.15384615384615385,0.36005461457723403,0.2,0.15384615384615385,0.23365080824310533,0.25,0.38461538461538464,0.3294807566032246
SBERT,Q222,0.011536375001014676,0.012140708201332017,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q223,0.011735250001947861,0.0127330331975827,0.16666666666666666,0.0,0.0,0.0,0.2,0.4,0.22290869782240583,0.1,0.4,0.22290869782240583
SBERT,Q224,0.01263308300258359,0.01321514179580845,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.18073429814656736
SBERT,Q225,0.013104749996273313,0.013230999803636224,0.5,0.4,0.2,0.36005461457723403,0.4,0.4,0.38541299932114065,0.25,0.5,0.43552134649037627
SBERT,Q226,0.01353749999543652,0.013899799999489915,0.5,0.4,0.3333333333333333,0.38356636737133565,0.2,0.3333333333333333,0.3422220729283414,0.15,0.5,0.42170045613493734
SBERT,Q227,0.013168541998311412,0.013503209002374205,0.16666666666666666,0.0,0.0,0.0,0.1,0.3333333333333333,0.16716045496620227,0.05,0.3333333333333333,0.16716045496620227
SBERT,Q228,0.013933582995377947,0.014437899802578614,0.5,0.4,0.5,0.44149241373678083,0.2,0.5,0.44149241373678083,0.1,0.5,0.44149241373678083
SBERT,Q229,0.014299832997494377,0.01466470000159461,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q230,0.013739458998315968,0.013955557996814605,1.0,0.4,0.6666666666666666,0.7653606369886217,0.3,1.0,0.9325210919548239,0.15,1.0,0.9325210919548239
SBERT,Q231,0.014385624999704305,0.015042066999012605,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBERT,Q232,0.01327333299559541,0.013600650198350194,0.5,0.2,0.2,0.21398626473452756,0.2,0.4,0.32097939710179135,0.15,0.6,0.4077901733377177
SBERT,Q233,0.013707792000786867,0.0141669753997121,0.5,0.2,0.3333333333333333,0.2960819109658652,0.1,0.3333333333333333,0.2960819109658652,0.05,0.3333333333333333,0.2960819109658652
SBERT,Q234,0.013894750001782086,0.014761008204368408,0.5,0.2,0.2,0.21398626473452756,0.1,0.2,0.21398626473452756,0.15,0.6,0.38154081722386834
SBERT,Q235,0.011904541002877522,0.013507166401541326,0.5,0.2,0.25,0.24630238874073,0.1,0.25,0.24630238874073,0.1,0.5,0.3551961498089622
